98 ,0 ,176 ,171 ,150
99 ,0 ,176 ,171 ,150
100 ,0 ,176 ,173 ,153
0 ,1 ,187 ,182 ,161
1 ,1 ,186 ,181 ,160
2 ,1 ,188 ,183 ,162
3 ,1 ,189 ,184 ,163
4 ,1 ,189 ,182 ,161
5 ,1 ,188 ,181 ,160
6 ,1 ,189 ,182 ,161
7 ,1 ,188 ,181 ,160
8 ,1 ,189 ,182 ,161
9 ,1 ,191 ,184 ,163
10 ,1 ,189 ,182 ,161
11 ,1 ,189 ,182 ,161
12 ,1 ,188 ,181 ,161
13 ,1 ,186 ,179 ,159
14 ,1 ,186 ,178 ,161
15 ,1 ,185 ,177 ,160
16 ,1 ,184 ,178 ,161
17 ,1 ,188 ,182 ,165
18 ,1 ,191 ,184 ,171
19 ,1 ,190 ,183 ,170
20 ,1 ,186 ,178 ,169
21 ,1 ,186 ,178 ,169
22 ,1 ,183 ,177 ,170
23 ,1 ,183 ,177 ,170
24 ,1 ,181 ,175 ,169
25 ,1 ,179 ,173 ,167
26 ,1 ,177 ,171 ,165
27 ,1 ,176 ,170 ,164
28 ,1 ,176 ,170 ,164
29 ,1 ,176 ,170 ,164
30 ,1 ,176 ,170 ,164
31 ,1 ,176 ,170 ,164
32 ,1 ,179 ,170 ,165
33 ,1 ,179 ,170 ,165
34 ,1 ,181 ,172 ,167
35 ,1 ,184 ,175 ,170
36 ,1 ,183 ,174 ,169
37 ,1 ,179 ,170 ,165
38 ,1 ,177 ,168 ,163
39 ,1 ,177 ,168 ,163
40 ,1 ,179 ,169 ,162
41 ,1 ,180 ,170 ,163
42 ,1 ,182 ,172 ,165
43 ,1 ,181 ,171 ,164
44 ,1 ,178 ,167 ,162
45 ,1 ,179 ,168 ,163
46 ,1 ,178 ,170 ,163
47 ,1 ,178 ,170 ,163
48 ,1 ,180 ,170 ,161
49 ,1 ,185 ,175 ,166
50 ,1 ,188 ,179 ,168
51 ,1 ,188 ,179 ,168
52 ,1 ,188 ,179 ,166
53 ,1 ,186 ,177 ,164
54 ,1 ,184 ,176 ,160
55 ,1 ,183 ,175 ,159
56 ,1 ,183 ,175 ,158
57 ,1 ,183 ,175 ,158
58 ,1 ,182 ,174 ,157
59 ,1 ,183 ,175 ,158
60 ,1 ,183 ,176 ,155
61 ,1 ,182 ,175 ,154
62 ,1 ,182 ,175 ,154
63 ,1 ,182 ,175 ,154
64 ,1 ,181 ,174 ,153
65 ,1 ,180 ,173 ,152
66 ,1 ,181 ,174 ,153
67 ,1 ,182 ,175 ,154
68 ,1 ,179 ,174 ,153
69 ,1 ,177 ,172 ,151
70 ,1 ,177 ,172 ,151
71 ,1 ,178 ,173 ,152
72 ,1 ,181 ,176 ,155
73 ,1 ,182 ,177 ,156
74 ,1 ,180 ,175 ,154
75 ,1 ,179 ,174 ,153
76 ,1 ,178 ,173 ,152
77 ,1 ,177 ,172 ,151
78 ,1 ,177 ,172 ,152
79 ,1 ,177 ,172 ,152
80 ,1 ,178 ,173 ,153
81 ,1 ,180 ,175 ,155
82 ,1 ,181 ,176 ,156
83 ,1 ,180 ,175 ,155
84 ,1 ,178 ,175 ,155
85 ,1 ,178 ,175 ,155
86 ,1 ,178 ,175 ,155
87 ,1 ,177 ,174 ,154
88 ,1 ,177 ,174 ,154
89 ,1 ,177 ,174 ,154
90 ,1 ,177 ,174 ,154
91 ,1 ,176 ,173 ,153
92 ,1 ,175 ,172 ,152
93 ,1 ,177 ,174 ,154
94 ,1 ,177 ,174 ,154
95 ,1 ,176 ,173 ,153
96 ,1 ,175 ,172 ,152
97 ,1 ,175 ,172 ,152
98 ,1 ,174 ,171 ,151
99 ,1 ,175 ,172 ,152
100 ,1 ,176 ,172 ,155
0 ,2 ,187 ,182 ,161
1 ,2 ,186 ,181 ,160
2 ,2 ,188 ,183 ,162
3 ,2 ,188 ,183 ,162
4 ,2 ,189 ,182 ,161
5 ,2 ,187 ,180 ,159
6 ,2 ,189 ,182 ,161
7 ,2 ,189 ,182 ,161
8 ,2 ,190 ,183 ,162
9 ,2 ,190 ,183 ,162
10 ,2 ,187 ,180 ,159
11 ,2 ,187 ,180 ,159
12 ,2 ,188 ,181 ,161
13 ,2 ,186 ,179 ,159
14 ,2 ,186 ,178 ,161
15 ,2 ,185 ,177 ,160
16 ,2 ,183 ,177 ,160
17 ,2 ,187 ,181 ,164
18 ,2 ,189 ,182 ,169
19 ,2 ,189 ,182 ,169
20 ,2 ,188 ,180 ,171
21 ,2 ,188 ,180 ,171
22 ,2 ,184 ,178 ,171
23 ,2 ,183 ,177 ,170
24 ,2 ,181 ,175 ,169
25 ,2 ,180 ,174 ,168
26 ,2 ,180 ,174 ,168
27 ,2 ,180 ,174 ,168
28 ,2 ,180 ,174 ,168
29 ,2 ,179 ,173 ,167
30 ,2 ,178 ,172 ,166
31 ,2 ,177 ,171 ,165
32 ,2 ,179 ,170 ,165
33 ,2 ,180 ,171 ,166
34 ,2 ,183 ,174 ,169
35 ,2 ,186 ,177 ,172
36 ,2 ,185 ,176 ,171
37 ,2 ,181 ,172 ,167
38 ,2 ,180 ,171 ,166
39 ,2 ,181 ,172 ,167
40 ,2 ,180 ,170 ,163
41 ,2 ,178 ,168 ,161
42 ,2 ,179 ,169 ,162
43 ,2 ,178 ,168 ,161
44 ,2 ,177 ,166 ,161
45 ,2 ,178 ,167 ,162
46 ,2 ,177 ,169 ,162
47 ,2 ,177 ,169 ,162
48 ,2 ,180 ,170 ,161
49 ,2 ,185 ,175 ,166
50 ,2 ,188 ,179 ,168
51 ,2 ,188 ,179 ,168
52 ,2 ,187 ,178 ,165
53 ,2 ,185 ,176 ,163
54 ,2 ,183 ,175 ,159
55 ,2 ,183 ,175 ,159
56 ,2 ,183 ,175 ,158
57 ,2 ,184 ,176 ,159
58 ,2 ,184 ,176 ,159
59 ,2 ,184 ,176 ,159
60 ,2 ,183 ,176 ,155
61 ,2 ,180 ,173 ,152
62 ,2 ,181 ,174 ,153
63 ,2 ,183 ,176 ,155
64 ,2 ,183 ,176 ,155
65 ,2 ,182 ,175 ,154
66 ,2 ,183 ,176 ,155
67 ,2 ,183 ,176 ,155
68 ,2 ,180 ,175 ,154
69 ,2 ,177 ,172 ,151
70 ,2 ,176 ,171 ,150
71 ,2 ,176 ,171 ,150
72 ,2 ,180 ,175 ,154
73 ,2 ,182 ,177 ,156
74 ,2 ,181 ,176 ,155
75 ,2 ,180 ,175 ,154
76 ,2 ,178 ,173 ,152
77 ,2 ,178 ,173 ,152
78 ,2 ,179 ,174 ,154
79 ,2 ,180 ,175 ,155
80 ,2 ,180 ,175 ,155
81 ,2 ,180 ,175 ,155
82 ,2 ,180 ,175 ,155
83 ,2 ,181 ,176 ,156
84 ,2 ,178 ,175 ,155
85 ,2 ,177 ,174 ,154
86 ,2 ,176 ,173 ,153
87 ,2 ,176 ,173 ,153
88 ,2 ,177 ,174 ,154
89 ,2 ,177 ,174 ,154
90 ,2 ,176 ,173 ,153
91 ,2 ,176 ,173 ,153
92 ,2 ,176 ,173 ,153
93 ,2 ,178 ,175 ,155
94 ,2 ,176 ,173 ,153
95 ,2 ,176 ,173 ,153
96 ,2 ,177 ,174 ,154
97 ,2 ,177 ,174 ,154
98 ,2 ,175 ,172 ,152
99 ,2 ,174 ,171 ,151
100 ,2 ,175 ,171 ,154
0 ,3 ,187 ,182 ,161
1 ,3 ,186 ,181 ,160
2 ,3 ,187 ,182 ,161
3 ,3 ,186 ,181 ,160
4 ,3 ,188 ,181 ,158
5 ,3 ,187 ,180 ,157
6 ,3 ,189 ,182 ,159
7 ,3 ,188 ,181 ,158
8 ,3 ,187 ,180 ,159
9 ,3 ,188 ,181 ,160
10 ,3 ,188 ,181 ,161
11 ,3 ,188 ,181 ,161
12 ,3 ,189 ,182 ,162
13 ,3 ,187 ,180 ,160
14 ,3 ,183 ,177 ,160
15 ,3 ,181 ,175 ,158
16 ,3 ,181 ,175 ,159
17 ,3 ,185 ,179 ,163
18 ,3 ,186 ,179 ,168
19 ,3 ,186 ,179 ,168
20 ,3 ,184 ,178 ,171
21 ,3 ,185 ,179 ,172
22 ,3 ,181 ,175 ,169
23 ,3 ,178 ,172 ,166
24 ,3 ,177 ,171 ,165
25 ,3 ,176 ,170 ,164
26 ,3 ,176 ,169 ,166
27 ,3 ,178 ,171 ,168
28 ,3 ,180 ,174 ,168
29 ,3 ,179 ,173 ,167
30 ,3 ,177 ,170 ,167
31 ,3 ,178 ,171 ,168
32 ,3 ,182 ,173 ,168
33 ,3 ,184 ,175 ,170
34 ,3 ,185 ,176 ,171
35 ,3 ,187 ,178 ,173
36 ,3 ,188 ,179 ,174
37 ,3 ,186 ,177 ,172
38 ,3 ,186 ,176 ,169
39 ,3 ,187 ,177 ,170
40 ,3 ,185 ,175 ,168
41 ,3 ,180 ,170 ,163
42 ,3 ,178 ,168 ,161
43 ,3 ,178 ,168 ,161
44 ,3 ,178 ,168 ,161
45 ,3 ,178 ,168 ,161
46 ,3 ,178 ,168 ,161
47 ,3 ,178 ,168 ,161
48 ,3 ,180 ,170 ,161
49 ,3 ,185 ,175 ,166
50 ,3 ,189 ,180 ,167
51 ,3 ,190 ,181 ,168
52 ,3 ,187 ,179 ,163
53 ,3 ,183 ,175 ,159
54 ,3 ,181 ,173 ,156
55 ,3 ,181 ,173 ,156
56 ,3 ,183 ,175 ,158
57 ,3 ,185 ,177 ,160
58 ,3 ,185 ,178 ,158
59 ,3 ,184 ,177 ,157
60 ,3 ,182 ,175 ,154
61 ,3 ,180 ,173 ,152
62 ,3 ,182 ,175 ,154
63 ,3 ,182 ,175 ,154
64 ,3 ,183 ,176 ,153
65 ,3 ,183 ,176 ,153
66 ,3 ,184 ,177 ,156
67 ,3 ,184 ,177 ,156
68 ,3 ,182 ,177 ,156
69 ,3 ,180 ,175 ,154
70 ,3 ,177 ,172 ,151
71 ,3 ,176 ,171 ,150
72 ,3 ,180 ,175 ,154
73 ,3 ,183 ,178 ,157
74 ,3 ,183 ,178 ,157
75 ,3 ,180 ,175 ,154
76 ,3 ,177 ,172 ,152
77 ,3 ,178 ,173 ,153
78 ,3 ,178 ,175 ,155
79 ,3 ,179 ,176 ,156
80 ,3 ,179 ,176 ,156
81 ,3 ,178 ,175 ,155
82 ,3 ,180 ,175 ,155
83 ,3 ,180 ,175 ,155
84 ,3 ,177 ,174 ,154
85 ,3 ,177 ,174 ,154
86 ,3 ,176 ,173 ,153
87 ,3 ,176 ,173 ,153
88 ,3 ,177 ,174 ,154
89 ,3 ,178 ,175 ,155
90 ,3 ,177 ,174 ,154
91 ,3 ,176 ,173 ,153
92 ,3 ,176 ,173 ,153
93 ,3 ,177 ,174 ,154
94 ,3 ,176 ,173 ,153
95 ,3 ,176 ,173 ,153
96 ,3 ,178 ,175 ,155
97 ,3 ,179 ,176 ,156
98 ,3 ,179 ,174 ,154
99 ,3 ,177 ,172 ,152
100 ,3 ,174 ,171 ,151
0 ,4 ,188 ,183 ,162
1 ,4 ,186 ,181 ,160
2 ,4 ,186 ,181 ,160
3 ,4 ,186 ,181 ,160
4 ,4 ,187 ,180 ,157
5 ,4 ,187 ,180 ,157
6 ,4 ,188 ,181 ,158
7 ,4 ,186 ,179 ,156
8 ,4 ,185 ,178 ,157
9 ,4 ,187 ,180 ,159
10 ,4 ,189 ,182 ,162
11 ,4 ,189 ,182 ,162
12 ,4 ,189 ,182 ,162
13 ,4 ,187 ,180 ,160
14 ,4 ,181 ,175 ,158
15 ,4 ,180 ,174 ,157
16 ,4 ,183 ,177 ,161
17 ,4 ,186 ,180 ,164
18 ,4 ,187 ,180 ,169
19 ,4 ,187 ,180 ,169
20 ,4 ,185 ,179 ,172
21 ,4 ,186 ,180 ,173
22 ,4 ,181 ,175 ,169
23 ,4 ,176 ,170 ,164
24 ,4 ,174 ,168 ,162
25 ,4 ,174 ,168 ,162
26 ,4 ,174 ,167 ,164
27 ,4 ,175 ,168 ,165
28 ,4 ,175 ,169 ,163
29 ,4 ,174 ,168 ,162
30 ,4 ,173 ,166 ,163
31 ,4 ,174 ,167 ,164
32 ,4 ,179 ,170 ,165
33 ,4 ,181 ,172 ,167
34 ,4 ,183 ,174 ,169
35 ,4 ,185 ,176 ,171
36 ,4 ,188 ,179 ,174
37 ,4 ,186 ,177 ,172
38 ,4 ,185 ,175 ,168
39 ,4 ,185 ,175 ,168
40 ,4 ,183 ,173 ,166
41 ,4 ,179 ,169 ,162
42 ,4 ,179 ,169 ,162
43 ,4 ,180 ,170 ,163
44 ,4 ,180 ,170 ,163
45 ,4 ,180 ,170 ,163
46 ,4 ,179 ,169 ,162
47 ,4 ,177 ,167 ,160
48 ,4 ,179 ,169 ,160
49 ,4 ,184 ,174 ,165
50 ,4 ,189 ,180 ,167
51 ,4 ,191 ,182 ,169
52 ,4 ,187 ,179 ,163
53 ,4 ,183 ,175 ,159
54 ,4 ,182 ,174 ,157
55 ,4 ,183 ,175 ,158
56 ,4 ,185 ,177 ,160
57 ,4 ,186 ,178 ,161
58 ,4 ,183 ,176 ,156
59 ,4 ,182 ,175 ,155
60 ,4 ,182 ,175 ,154
61 ,4 ,182 ,175 ,154
62 ,4 ,183 ,176 ,155
63 ,4 ,184 ,177 ,156
64 ,4 ,183 ,176 ,153
65 ,4 ,183 ,176 ,153
66 ,4 ,185 ,178 ,157
67 ,4 ,185 ,178 ,157
68 ,4 ,182 ,177 ,156
69 ,4 ,180 ,175 ,154
70 ,4 ,179 ,174 ,153
71 ,4 ,180 ,175 ,154
72 ,4 ,182 ,177 ,156
73 ,4 ,184 ,179 ,158
74 ,4 ,182 ,177 ,156
75 ,4 ,181 ,176 ,155
76 ,4 ,178 ,173 ,153
77 ,4 ,178 ,173 ,153
78 ,4 ,177 ,174 ,154
79 ,4 ,178 ,175 ,155
80 ,4 ,179 ,176 ,156
81 ,4 ,178 ,175 ,155
82 ,4 ,178 ,173 ,153
83 ,4 ,178 ,173 ,153
84 ,4 ,178 ,175 ,155
85 ,4 ,179 ,176 ,156
86 ,4 ,178 ,175 ,155
87 ,4 ,178 ,175 ,155
88 ,4 ,177 ,174 ,154
89 ,4 ,176 ,173 ,153
90 ,4 ,177 ,174 ,154
91 ,4 ,178 ,175 ,155
92 ,4 ,177 ,174 ,154
93 ,4 ,175 ,172 ,152
94 ,4 ,176 ,173 ,153
95 ,4 ,178 ,175 ,155
96 ,4 ,178 ,175 ,155
97 ,4 ,178 ,175 ,155
98 ,4 ,179 ,174 ,154
99 ,4 ,178 ,173 ,153
100 ,4 ,175 ,172 ,152
0 ,5 ,189 ,183 ,166
1 ,5 ,187 ,181 ,164
2 ,5 ,185 ,180 ,160
3 ,5 ,186 ,181 ,161
4 ,5 ,187 ,180 ,159
5 ,5 ,186 ,179 ,158
6 ,5 ,186 ,179 ,158
7 ,5 ,185 ,178 ,157
8 ,5 ,185 ,178 ,157
9 ,5 ,186 ,179 ,158
10 ,5 ,188 ,181 ,161
11 ,5 ,189 ,182 ,162
12 ,5 ,190 ,182 ,165
13 ,5 ,188 ,180 ,163
14 ,5 ,181 ,175 ,159
15 ,5 ,182 ,176 ,160
16 ,5 ,186 ,179 ,166
17 ,5 ,188 ,181 ,168
18 ,5 ,186 ,181 ,171
19 ,5 ,186 ,181 ,171
20 ,5 ,187 ,181 ,175
21 ,5 ,187 ,181 ,175
22 ,5 ,185 ,179 ,173
23 ,5 ,180 ,174 ,168
24 ,5 ,175 ,169 ,166
25 ,5 ,175 ,169 ,166
26 ,5 ,176 ,169 ,166
27 ,5 ,175 ,168 ,165
28 ,5 ,174 ,167 ,164
29 ,5 ,174 ,167 ,164
30 ,5 ,173 ,166 ,163
31 ,5 ,173 ,166 ,163
32 ,5 ,176 ,169 ,166
33 ,5 ,178 ,171 ,168
34 ,5 ,182 ,173 ,168
35 ,5 ,184 ,175 ,170
36 ,5 ,186 ,177 ,172
37 ,5 ,183 ,174 ,169
38 ,5 ,180 ,171 ,166
39 ,5 ,179 ,170 ,165
40 ,5 ,179 ,169 ,162
41 ,5 ,178 ,168 ,161
42 ,5 ,180 ,170 ,163
43 ,5 ,181 ,171 ,164
44 ,5 ,181 ,171 ,164
45 ,5 ,181 ,171 ,164
46 ,5 ,181 ,171 ,162
47 ,5 ,178 ,168 ,159
48 ,5 ,179 ,170 ,159
49 ,5 ,184 ,175 ,164
50 ,5 ,189 ,180 ,167
51 ,5 ,191 ,182 ,169
52 ,5 ,188 ,180 ,164
53 ,5 ,186 ,178 ,162
54 ,5 ,185 ,177 ,160
55 ,5 ,184 ,176 ,159
56 ,5 ,185 ,177 ,160
57 ,5 ,184 ,176 ,159
58 ,5 ,182 ,175 ,154
59 ,5 ,183 ,176 ,155
60 ,5 ,184 ,177 ,156
61 ,5 ,183 ,176 ,155
62 ,5 ,184 ,177 ,154
63 ,5 ,185 ,178 ,155
64 ,5 ,185 ,178 ,155
65 ,5 ,184 ,177 ,154
66 ,5 ,185 ,178 ,157
67 ,5 ,185 ,178 ,157
68 ,5 ,183 ,178 ,157
69 ,5 ,181 ,176 ,155
70 ,5 ,181 ,176 ,155
71 ,5 ,182 ,177 ,156
72 ,5 ,183 ,178 ,157
73 ,5 ,183 ,178 ,157
74 ,5 ,181 ,176 ,156
75 ,5 ,180 ,175 ,155
76 ,5 ,179 ,174 ,154
77 ,5 ,180 ,175 ,155
78 ,5 ,179 ,176 ,156
79 ,5 ,179 ,176 ,156
80 ,5 ,179 ,176 ,156
81 ,5 ,178 ,175 ,155
82 ,5 ,178 ,173 ,153
83 ,5 ,178 ,173 ,153
84 ,5 ,179 ,174 ,154
85 ,5 ,179 ,174 ,154
86 ,5 ,176 ,173 ,152
87 ,5 ,177 ,174 ,153
88 ,5 ,176 ,173 ,153
89 ,5 ,175 ,172 ,152
90 ,5 ,178 ,173 ,153
91 ,5 ,180 ,175 ,155
92 ,5 ,179 ,174 ,154
93 ,5 ,177 ,172 ,152
94 ,5 ,178 ,173 ,152
95 ,5 ,178 ,173 ,152
96 ,5 ,179 ,174 ,153
97 ,5 ,180 ,175 ,154
98 ,5 ,179 ,174 ,154
99 ,5 ,179 ,174 ,154
100 ,5 ,178 ,173 ,153
0 ,6 ,187 ,181 ,164
1 ,6 ,186 ,180 ,163
2 ,6 ,185 ,180 ,160
3 ,6 ,186 ,181 ,161
4 ,6 ,188 ,181 ,160
5 ,6 ,186 ,179 ,158
6 ,6 ,186 ,179 ,158
7 ,6 ,186 ,179 ,158
8 ,6 ,185 ,178 ,157
9 ,6 ,184 ,177 ,156
10 ,6 ,185 ,178 ,158
11 ,6 ,188 ,181 ,161
12 ,6 ,191 ,183 ,166
13 ,6 ,189 ,181 ,164
14 ,6 ,182 ,176 ,160
15 ,6 ,184 ,178 ,162
16 ,6 ,186 ,179 ,166
17 ,6 ,186 ,179 ,166
18 ,6 ,183 ,178 ,168
19 ,6 ,182 ,177 ,167
20 ,6 ,183 ,177 ,171
21 ,6 ,185 ,179 ,173
22 ,6 ,186 ,180 ,174
23 ,6 ,186 ,180 ,174
24 ,6 ,181 ,175 ,172
25 ,6 ,180 ,174 ,171
26 ,6 ,181 ,174 ,171
27 ,6 ,180 ,173 ,170
28 ,6 ,179 ,172 ,169
29 ,6 ,179 ,172 ,169
30 ,6 ,178 ,171 ,168
31 ,6 ,178 ,171 ,168
32 ,6 ,178 ,171 ,168
33 ,6 ,181 ,174 ,171
34 ,6 ,185 ,176 ,171
35 ,6 ,185 ,176 ,171
36 ,6 ,184 ,175 ,170
37 ,6 ,180 ,171 ,166
38 ,6 ,178 ,169 ,164
39 ,6 ,177 ,168 ,163
40 ,6 ,180 ,170 ,163
41 ,6 ,181 ,171 ,164
42 ,6 ,180 ,170 ,163
43 ,6 ,179 ,169 ,162
44 ,6 ,179 ,169 ,162
45 ,6 ,179 ,169 ,162
46 ,6 ,181 ,171 ,162
47 ,6 ,179 ,169 ,160
48 ,6 ,178 ,169 ,158
49 ,6 ,182 ,173 ,162
50 ,6 ,186 ,177 ,164
51 ,6 ,188 ,179 ,166
52 ,6 ,188 ,180 ,164
53 ,6 ,185 ,177 ,161
54 ,6 ,185 ,177 ,160
55 ,6 ,185 ,177 ,160
56 ,6 ,184 ,176 ,159
57 ,6 ,183 ,175 ,158
58 ,6 ,182 ,175 ,154
59 ,6 ,183 ,176 ,155
60 ,6 ,184 ,177 ,156
61 ,6 ,182 ,175 ,154
62 ,6 ,183 ,176 ,153
63 ,6 ,184 ,177 ,154
64 ,6 ,184 ,177 ,154
65 ,6 ,183 ,176 ,153
66 ,6 ,183 ,176 ,155
67 ,6 ,184 ,177 ,156
68 ,6 ,182 ,177 ,156
69 ,6 ,182 ,177 ,156
70 ,6 ,182 ,177 ,156
71 ,6 ,182 ,177 ,156
72 ,6 ,182 ,177 ,156
73 ,6 ,182 ,177 ,156
74 ,6 ,180 ,175 ,155
75 ,6 ,179 ,174 ,154
76 ,6 ,180 ,175 ,155
77 ,6 ,183 ,178 ,158
78 ,6 ,181 ,178 ,158
79 ,6 ,180 ,177 ,157
80 ,6 ,181 ,178 ,158
81 ,6 ,178 ,175 ,155
82 ,6 ,180 ,175 ,155
83 ,6 ,179 ,174 ,154
84 ,6 ,177 ,172 ,152
85 ,6 ,176 ,171 ,151
86 ,6 ,175 ,172 ,151
87 ,6 ,176 ,173 ,152
88 ,6 ,175 ,172 ,152
89 ,6 ,175 ,172 ,152
90 ,6 ,178 ,173 ,153
91 ,6 ,178 ,173 ,153
92 ,6 ,178 ,173 ,153
93 ,6 ,179 ,174 ,154
94 ,6 ,177 ,172 ,151
95 ,6 ,176 ,171 ,150
96 ,6 ,178 ,173 ,152
97 ,6 ,179 ,174 ,153
98 ,6 ,179 ,174 ,154
99 ,6 ,178 ,173 ,153
100 ,6 ,176 ,171 ,151
0 ,7 ,186 ,180 ,163
1 ,7 ,185 ,179 ,162
2 ,7 ,185 ,179 ,162
3 ,7 ,185 ,179 ,162
4 ,7 ,187 ,180 ,160
5 ,7 ,187 ,180 ,160
6 ,7 ,187 ,180 ,159
7 ,7 ,188 ,181 ,160
8 ,7 ,187 ,180 ,159
9 ,7 ,185 ,178 ,157
10 ,7 ,185 ,178 ,158
11 ,7 ,187 ,180 ,160
12 ,7 ,190 ,182 ,165
13 ,7 ,187 ,179 ,162
14 ,7 ,184 ,178 ,161
15 ,7 ,187 ,181 ,164
16 ,7 ,189 ,182 ,169
17 ,7 ,186 ,179 ,166
18 ,7 ,181 ,176 ,166
19 ,7 ,179 ,174 ,164
20 ,7 ,179 ,173 ,166
21 ,7 ,181 ,175 ,168
22 ,7 ,185 ,179 ,173
23 ,7 ,186 ,180 ,174
24 ,7 ,184 ,178 ,172
25 ,7 ,183 ,177 ,171
26 ,7 ,184 ,178 ,172
27 ,7 ,185 ,179 ,173
28 ,7 ,185 ,179 ,173
29 ,7 ,184 ,178 ,172
30 ,7 ,182 ,176 ,170
31 ,7 ,182 ,176 ,170
32 ,7 ,182 ,175 ,172
33 ,7 ,183 ,176 ,173
34 ,7 ,185 ,179 ,173
35 ,7 ,185 ,179 ,173
36 ,7 ,184 ,178 ,172
37 ,7 ,181 ,175 ,169
38 ,7 ,181 ,172 ,167
39 ,7 ,180 ,171 ,166
40 ,7 ,182 ,173 ,168
41 ,7 ,183 ,174 ,169
42 ,7 ,182 ,173 ,168
43 ,7 ,179 ,170 ,165
44 ,7 ,176 ,167 ,162
45 ,7 ,176 ,167 ,162
46 ,7 ,178 ,168 ,161
47 ,7 ,177 ,167 ,160
48 ,7 ,178 ,169 ,158
49 ,7 ,182 ,173 ,162
50 ,7 ,185 ,176 ,163
51 ,7 ,188 ,179 ,166
52 ,7 ,187 ,179 ,162
53 ,7 ,184 ,176 ,159
54 ,7 ,185 ,177 ,160
55 ,7 ,185 ,177 ,160
56 ,7 ,183 ,176 ,156
57 ,7 ,183 ,176 ,156
58 ,7 ,182 ,175 ,154
59 ,7 ,183 ,176 ,155
60 ,7 ,184 ,177 ,154
61 ,7 ,183 ,176 ,153
62 ,7 ,183 ,176 ,153
63 ,7 ,182 ,175 ,152
64 ,7 ,183 ,176 ,155
65 ,7 ,183 ,176 ,155
66 ,7 ,181 ,176 ,156
67 ,7 ,182 ,177 ,157
68 ,7 ,182 ,177 ,157
69 ,7 ,182 ,177 ,157
